2025-02-24 20:47:23,369 INFO    wandb-upload_2:2771988 [upload_job.py:push():138] Uploaded file /home/FYP/spyridon001/PoDD_Modified/wandb/run-20250224_204709-2oj0j1d4/files/output.log
2025-02-24 20:47:23,455 INFO    wandb-upload_1:2771988 [upload_job.py:push():138] Uploaded file /home/FYP/spyridon001/PoDD_Modified/wandb/run-20250224_204709-2oj0j1d4/files/conda-environment.yaml
2025-02-24 20:47:23,458 INFO    wandb-upload_3:2771988 [upload_job.py:push():138] Uploaded file /home/FYP/spyridon001/PoDD_Modified/wandb/run-20250224_204709-2oj0j1d4/files/requirements.txt
2025-02-24 20:47:23,571 INFO    wandb-upload_4:2771988 [upload_job.py:push():138] Uploaded file /home/FYP/spyridon001/PoDD_Modified/wandb/run-20250224_204709-2oj0j1d4/files/wandb-summary.json
2025-02-24 20:47:24,417 INFO    wandb-upload_0:2771988 [upload_job.py:push():138] Uploaded file /home/FYP/spyridon001/PoDD_Modified/wandb/run-20250224_204709-2oj0j1d4/files/config.yaml
2025-02-24 20:47:24,617 INFO    Thread-12 :2771988 [sender.py:transition_state():587] send defer: 11
2025-02-24 20:47:24,617 DEBUG   HandlerThread:2771988 [handler.py:handle_request():144] handle_request: defer
2025-02-24 20:47:24,617 INFO    HandlerThread:2771988 [handler.py:handle_request_defer():170] handle defer: 11
2025-02-24 20:47:24,617 DEBUG   SenderThread:2771988 [sender.py:send_request():363] send_request: defer
2025-02-24 20:47:24,617 INFO    SenderThread:2771988 [sender.py:send_request_defer():583] handle sender defer: 11
2025-02-24 20:47:24,617 INFO    SenderThread:2771988 [file_pusher.py:join():167] waiting for file pusher
2025-02-24 20:47:24,618 INFO    SenderThread:2771988 [sender.py:transition_state():587] send defer: 12
2025-02-24 20:47:24,618 DEBUG   HandlerThread:2771988 [handler.py:handle_request():144] handle_request: defer
2025-02-24 20:47:24,618 INFO    HandlerThread:2771988 [handler.py:handle_request_defer():170] handle defer: 12
2025-02-24 20:47:24,618 DEBUG   SenderThread:2771988 [sender.py:send_request():363] send_request: defer
2025-02-24 20:47:24,618 INFO    SenderThread:2771988 [sender.py:send_request_defer():583] handle sender defer: 12
2025-02-24 20:47:24,855 INFO    SenderThread:2771988 [sender.py:transition_state():587] send defer: 13
2025-02-24 20:47:24,855 DEBUG   HandlerThread:2771988 [handler.py:handle_request():144] handle_request: defer
2025-02-24 20:47:24,855 INFO    HandlerThread:2771988 [handler.py:handle_request_defer():170] handle defer: 13
2025-02-24 20:47:24,855 DEBUG   SenderThread:2771988 [sender.py:send_request():363] send_request: defer
2025-02-24 20:47:24,855 INFO    SenderThread:2771988 [sender.py:send_request_defer():583] handle sender defer: 13
2025-02-24 20:47:24,855 INFO    SenderThread:2771988 [sender.py:transition_state():587] send defer: 14
2025-02-24 20:47:24,855 DEBUG   HandlerThread:2771988 [handler.py:handle_request():144] handle_request: defer
2025-02-24 20:47:24,855 INFO    HandlerThread:2771988 [handler.py:handle_request_defer():170] handle defer: 14
2025-02-24 20:47:24,856 DEBUG   SenderThread:2771988 [sender.py:send():336] send: final
2025-02-24 20:47:24,856 DEBUG   SenderThread:2771988 [sender.py:send():336] send: footer
2025-02-24 20:47:24,856 DEBUG   SenderThread:2771988 [sender.py:send_request():363] send_request: defer
2025-02-24 20:47:24,856 INFO    SenderThread:2771988 [sender.py:send_request_defer():583] handle sender defer: 14
2025-02-24 20:47:24,856 DEBUG   HandlerThread:2771988 [handler.py:handle_request():144] handle_request: poll_exit
2025-02-24 20:47:24,856 DEBUG   SenderThread:2771988 [sender.py:send_request():363] send_request: poll_exit
2025-02-24 20:47:24,856 DEBUG   HandlerThread:2771988 [handler.py:handle_request():144] handle_request: server_info
2025-02-24 20:47:24,857 DEBUG   SenderThread:2771988 [sender.py:send_request():363] send_request: server_info
2025-02-24 20:47:24,859 DEBUG   HandlerThread:2771988 [handler.py:handle_request():144] handle_request: get_summary
2025-02-24 20:47:24,859 DEBUG   HandlerThread:2771988 [handler.py:handle_request():144] handle_request: sampled_history
2025-02-24 20:47:25,103 INFO    MainThread:2771988 [wandb_run.py:_footer_history_summary_info():3442] rendering history
2025-02-24 20:47:25,103 INFO    MainThread:2771988 [wandb_run.py:_footer_history_summary_info():3474] rendering summary
2025-02-24 20:47:25,103 INFO    MainThread:2771988 [wandb_run.py:_footer_sync_info():3398] logging synced files
2025-02-24 20:47:25,103 DEBUG   HandlerThread:2771988 [handler.py:handle_request():144] handle_request: shutdown
2025-02-24 20:47:25,103 INFO    HandlerThread:2771988 [handler.py:finish():841] shutting down handler
